id_estudiante,carrera,semestre,turno,edad,genero,promedio_anterior,porcentaje_asistencia,materias_reprobadas_previas,creditos_inscritos,participa_tutorias,beca,trabaja,horas_trabajo_semana,distancia_km,acceso_internet,uso_plataforma_semana,entregas_tareas_pct,reinscripcion_tardia,indice_socioeconomico,riesgo_academico,deserto,reprobo
EST02712,Ingeniería Mecatrónica,10,Matutino,22,F,65.6,92.5,1,31,No,No,No trabaja,0,7.0,Sí,13,100,No,3,Bajo,0,0
EST02713,Ingeniería Electromecánica,5,Matutino,22,M,70.5,97.1,0,24,Sí,No,No trabaja,0,9.7,Sí,8,66.3,No,2,Bajo,0,0
EST02714,Ingeniería Industrial,10,Matutino,27,F,73.4,89.5,0,30,No,No,Medio tiempo,14,5.0,Sí,8,75.2,Sí,1,Bajo,0,0
EST02715,Ingeniería Mecatrónica,3,Vespertino,21,F,64.4,79.8,2,33,No,No,Medio tiempo,10,4.5,Sí,5,74.3,No,5,Medio,0,1
EST02716,Ingeniería en Gestión Empresarial,3,Matutino,22,F,79.7,89.3,0,22,No,Sí,No trabaja,0,15.8,Sí,7,61.7,No,3,Bajo,1,0
EST02717,Ingeniería en Sistemas Computacionales,9,Vespertino,22,M,74.7,87.3,0,29,No,Sí,No trabaja,0,7.4,Sí,13,69.8,No,2,Bajo,0,0
EST02718,Licenciatura en Administración,1,Vespertino,22,M,61.3,73.9,3,20,No,No,Tiempo completo,48,8.6,Sí,12,52.3,No,1,Alto,1,0
EST02719,Ingeniería Mecatrónica,3,Matutino,23,M,96.7,69.9,2,31,No,No,Medio tiempo,24,15.6,Sí,0,82.4,No,4,Bajo,1,0
EST02720,Ingeniería Electromecánica,8,Vespertino,22,M,90.0,85.3,3,23,Sí,No,No trabaja,0,6.8,Sí,4,100,No,1,Bajo,0,0
EST02721,Ingeniería Civil,2,Matutino,17,M,72.4,83.8,0,24,Sí,No,Medio tiempo,21,14.1,No,9,84.4,No,4,Bajo,0,1
EST02722,Licenciatura en Administración,6,Vespertino,18,M,65.0,67.2,2,32,Sí,No,Tiempo completo,44,4.2,Sí,1,55.9,No,2,Alto,1,1
EST02723,Licenciatura en Administración,8,Vespertino,21,F,80.3,86.3,1,31,No,Sí,No trabaja,0,14.6,Sí,12,86.5,No,4,Bajo,0,0
EST02724,Ingeniería Mecatrónica,4,Vespertino,20,F,73.6,70.5,0,27,Sí,Sí,No trabaja,0,15.2,Sí,11,86.6,No,2,Bajo,0,1
EST02725,Ingeniería en Gestión Empresarial,9,Vespertino,19,F,74.3,100,0,29,No,Sí,No trabaja,0,10.4,No,9,78.8,No,1,Bajo,0,0
EST02726,Ingeniería Industrial,9,Vespertino,21,M,90.0,67.0,0,18,Sí,No,No trabaja,0,14.1,Sí,6,88.7,No,3,Bajo,0,0
EST02727,Contador Público,7,Matutino,23,F,87.3,82.7,0,19,No,Sí,No trabaja,0,11.1,Sí,10,82.7,No,3,Bajo,0,0
EST02728,Ingeniería Mecatrónica,4,Vespertino,19,F,67.4,70.4,1,24,Sí,No,Tiempo completo,44,13.7,Sí,14,63.2,No,4,Medio,1,0
EST02729,Ingeniería Industrial,8,Vespertino,22,F,85.3,78.6,1,20,No,Sí,No trabaja,0,18.5,Sí,3,79.6,No,1,Bajo,0,1
EST02730,Ingeniería Industrial,6,Vespertino,22,F,66.7,82.2,2,19,No,No,No trabaja,0,0.5,Sí,6,77.6,No,1,Bajo,0,0
EST02731,Ingeniería Industrial,2,Matutino,20,M,73.2,71.1,0,30,No,No,Tiempo completo,46,8.2,Sí,10,96.7,No,1,Medio,0,1
EST02732,Contador Público,2,Matutino,20,F,100,57.4,1,33,No,No,No trabaja,0,16.0,Sí,11,100,No,4,Bajo,0,0
EST02733,Ingeniería Civil,9,Vespertino,24,F,78.7,65.2,1,28,No,No,No trabaja,0,10.7,Sí,8,100,No,3,Bajo,0,0
EST02734,Ingeniería Civil,1,Matutino,17,F,74.5,79.3,0,30,No,No,No trabaja,0,4.6,Sí,6,84.9,Sí,4,Bajo,0,0
EST02735,Ingeniería en Gestión Empresarial,10,Vespertino,23,M,82.6,75.3,1,30,No,No,No trabaja,0,11.6,Sí,10,80.0,No,5,Bajo,0,0
EST02736,Licenciatura en Administración,1,Matutino,20,M,85.1,100,0,24,Sí,Sí,No trabaja,0,12.0,Sí,9,83.3,No,4,Bajo,0,0
EST02737,Ingeniería Mecatrónica,2,Matutino,19,M,78.3,69.7,0,26,No,No,No trabaja,0,4.1,Sí,4,85.7,No,2,Bajo,0,0
EST02738,Ingeniería en Sistemas Computacionales,8,Vespertino,20,M,89.4,87.3,1,26,Sí,No,No trabaja,0,1.8,Sí,18,100,No,4,Bajo,0,0
EST02739,Ingeniería en Gestión Empresarial,2,Vespertino,20,M,68.6,70.6,4,24,Sí,Sí,Tiempo completo,43,6.2,Sí,3,92.2,No,4,Medio,1,0
EST02740,Ingeniería Industrial,7,Matutino,22,M,67.9,88.2,4,21,No,No,Tiempo completo,31,10.4,Sí,10,53.6,No,5,Alto,1,1
EST02741,Ingeniería Electromecánica,4,Vespertino,19,M,62.0,99.3,7,30,No,No,No trabaja,0,9.2,Sí,9,93.5,No,3,Alto,1,1
EST02742,Ingeniería en Gestión Empresarial,8,Vespertino,25,M,83.2,76.3,1,27,Sí,No,No trabaja,0,0.5,Sí,11,83.0,No,5,Bajo,0,0
EST02743,Ingeniería en Gestión Empresarial,5,Matutino,24,F,84.6,72.8,2,34,No,Sí,Medio tiempo,11,13.6,Sí,3,73.5,No,4,Bajo,1,0
EST02744,Ingeniería en Gestión Empresarial,6,Matutino,23,M,88.7,78.7,0,34,Sí,No,Medio tiempo,24,9.0,No,6,82.0,No,1,Bajo,0,0
EST02745,Ingeniería Electromecánica,4,Matutino,21,F,61.2,93.2,2,35,Sí,Sí,Tiempo completo,41,1.9,No,10,68.6,No,2,Bajo,0,0
EST02746,Ingeniería Mecatrónica,5,Matutino,21,M,74.3,82.0,2,29,No,No,No trabaja,0,9.7,Sí,7,69.0,No,5,Medio,0,0
EST02747,Ingeniería Industrial,9,Vespertino,24,M,71.1,68.9,5,21,Sí,Sí,No trabaja,0,4.1,Sí,6,57.5,No,5,Alto,1,1
EST02748,Ingeniería Civil,1,Matutino,22,M,69.1,80.7,2,31,No,Sí,Medio tiempo,23,7.0,Sí,0,74.6,No,4,Medio,0,1
EST02749,Contador Público,2,Vespertino,22,M,61.6,68.9,1,35,No,No,Tiempo completo,33,4.3,Sí,0,34.9,No,5,Alto,1,1
EST02750,Ingeniería Civil,10,Matutino,22,F,66.3,91.5,2,21,No,No,No trabaja,0,18.3,No,5,53.9,No,2,Medio,0,0
EST02751,Ingeniería Industrial,9,Vespertino,24,M,71.5,71.2,0,30,Sí,No,No trabaja,0,11.0,Sí,11,95.7,No,1,Bajo,0,1
EST02752,Ingeniería Industrial,10,Matutino,20,M,66.9,65.8,3,27,No,Sí,Medio tiempo,18,5.7,Sí,3,57.1,No,1,Alto,1,1
EST02753,Ingeniería Electromecánica,3,Matutino,19,M,67.8,59.4,1,27,No,No,Tiempo completo,35,18.7,Sí,10,82.5,No,4,Alto,1,0
EST02754,Ingeniería Civil,4,Vespertino,22,M,73.7,88.1,2,22,Sí,No,Medio tiempo,11,19.4,Sí,4,92.0,No,3,Bajo,0,0
EST02755,Ingeniería Mecatrónica,2,Vespertino,17,M,64.9,79.9,1,22,No,No,Medio tiempo,18,10.3,Sí,8,78.4,No,2,Medio,0,0
EST02756,Contador Público,6,Matutino,22,F,49.3,78.3,6,31,No,No,Tiempo completo,41,7.7,Sí,4,64.8,No,2,Alto,1,1
EST02757,Ingeniería Civil,8,Matutino,22,F,79.4,74.8,3,34,No,No,Medio tiempo,21,9.8,Sí,2,93.5,No,4,Bajo,0,1
EST02758,Ingeniería Industrial,8,Matutino,24,M,84.2,73.5,1,33,No,No,Medio tiempo,22,1.3,Sí,14,88.9,No,4,Bajo,0,0
EST02759,Contador Público,3,Matutino,19,M,69.8,85.3,1,21,Sí,No,No trabaja,0,5.0,Sí,0,74.3,No,3,Bajo,0,0
EST02760,Ingeniería en Sistemas Computacionales,7,Vespertino,24,F,98.9,71.0,4,27,No,No,Medio tiempo,16,4.6,No,3,62.1,No,5,Medio,1,1
EST02761,Ingeniería Civil,8,Vespertino,23,M,66.6,68.8,4,22,No,No,No trabaja,0,12.4,No,9,87.3,Sí,4,Alto,0,0
EST02762,Ingeniería Civil,5,Matutino,22,M,74.3,87.3,1,20,No,Sí,No trabaja,0,5.6,Sí,3,79.0,No,5,Bajo,0,1
EST02763,Licenciatura en Administración,9,Matutino,22,M,84.1,79.1,1,21,No,No,No trabaja,0,5.0,Sí,7,60.0,No,5,Bajo,0,0
EST02764,Ingeniería Civil,3,Matutino,20,F,83.0,76.4,0,27,Sí,Sí,Medio tiempo,24,5.6,Sí,14,76.0,No,2,Bajo,0,0
EST02765,Ingeniería Industrial,4,Vespertino,24,M,59.0,71.7,0,18,No,No,No trabaja,0,8.3,Sí,13,100,No,3,Medio,0,0
EST02766,Licenciatura en Administración,4,Vespertino,21,M,66.5,84.2,2,30,No,Sí,Medio tiempo,19,8.9,Sí,11,70.5,No,2,Medio,0,1
EST02767,Ingeniería en Gestión Empresarial,2,Matutino,22,M,63.8,81.3,1,34,No,No,Tiempo completo,39,6.1,Sí,13,65.6,No,2,Alto,1,0
EST02768,Licenciatura en Administración,4,Vespertino,23,M,69.5,80.7,2,31,No,Sí,No trabaja,0,9.9,Sí,14,62.9,No,3,Medio,1,1
EST02769,Ingeniería Civil,2,Matutino,20,M,79.7,75.2,0,18,No,Sí,Medio tiempo,10,13.9,Sí,0,68.3,No,3,Bajo,0,1
EST02770,Contador Público,2,Matutino,20,F,72.6,89.7,1,26,Sí,Sí,No trabaja,0,7.6,No,9,70.7,No,3,Bajo,0,0
EST02771,Ingeniería Industrial,6,Vespertino,19,F,67.3,77.7,5,18,Sí,Sí,No trabaja,0,24.9,Sí,7,81.9,No,5,Alto,0,1
EST02772,Ingeniería Mecatrónica,9,Vespertino,22,F,83.4,87.5,0,33,No,No,Medio tiempo,27,2.1,Sí,8,61.8,No,2,Bajo,0,1
EST02773,Ingeniería en Sistemas Computacionales,1,Matutino,21,M,65.6,85.0,3,20,No,Sí,No trabaja,0,7.5,Sí,4,76.9,Sí,4,Bajo,0,0
EST02774,Ingeniería Mecatrónica,10,Vespertino,24,F,84.4,65.9,0,23,Sí,Sí,No trabaja,0,18.5,Sí,6,72.2,Sí,2,Medio,0,0
EST02775,Ingeniería Mecatrónica,6,Vespertino,19,M,80.1,91.2,0,20,No,Sí,Medio tiempo,14,7.8,Sí,4,91.1,Sí,2,Bajo,0,0
EST02776,Ingeniería en Sistemas Computacionales,2,Matutino,21,F,75.9,84.9,0,23,No,Sí,Medio tiempo,23,11.8,Sí,0,70.3,No,1,Bajo,0,0
EST02777,Ingeniería en Gestión Empresarial,2,Vespertino,18,M,91.8,86.3,0,23,No,No,Medio tiempo,12,8.8,Sí,7,85.7,No,3,Bajo,0,0
EST02778,Licenciatura en Administración,1,Matutino,17,F,75.0,75.0,0,21,No,No,Medio tiempo,28,15.6,Sí,0,71.7,No,4,Medio,0,0
EST02779,Ingeniería Industrial,8,Vespertino,22,M,82.9,86.4,0,25,No,No,Medio tiempo,19,6.8,Sí,14,73.1,No,5,Bajo,0,1
EST02780,Ingeniería Mecatrónica,4,Matutino,24,M,89.3,66.9,1,29,No,Sí,No trabaja,0,5.8,Sí,3,77.5,No,5,Bajo,0,0
EST02781,Licenciatura en Administración,9,Vespertino,22,M,65.9,87.9,8,22,No,No,No trabaja,0,8.9,Sí,7,100,No,1,Alto,1,1
EST02782,Ingeniería Mecatrónica,1,Matutino,21,M,89.5,89.6,4,35,Sí,No,No trabaja,0,9.5,Sí,16,100,No,5,Bajo,0,0
EST02783,Contador Público,10,Matutino,25,F,74.8,95.7,0,27,Sí,No,No trabaja,0,11.8,Sí,9,80.9,No,4,Bajo,0,0
EST02784,Ingeniería Civil,10,Vespertino,28,F,68.8,95.9,5,36,No,No,Medio tiempo,17,17.8,No,13,70.4,No,2,Alto,0,1
EST02785,Licenciatura en Administración,9,Vespertino,26,F,74.6,76.2,1,32,No,Sí,No trabaja,0,16.3,Sí,8,70.4,No,4,Bajo,0,0
EST02786,Ingeniería en Gestión Empresarial,8,Matutino,23,F,90.0,79.1,0,26,No,No,Medio tiempo,11,2.1,Sí,6,81.4,No,4,Bajo,0,0
EST02787,Ingeniería en Sistemas Computacionales,3,Vespertino,20,M,74.2,77.4,0,18,Sí,No,No trabaja,0,0.5,Sí,4,88.3,No,4,Bajo,0,0
EST02788,Ingeniería Mecatrónica,4,Vespertino,19,F,79.0,77.9,1,23,Sí,No,No trabaja,0,6.2,Sí,13,100,No,2,Bajo,0,0
EST02789,Licenciatura en Administración,1,Matutino,20,M,82.5,58.2,0,18,Sí,No,Tiempo completo,39,13.3,Sí,4,66.1,No,1,Medio,1,1
EST02790,Ingeniería Mecatrónica,1,Matutino,19,F,46.1,77.3,4,28,No,No,Tiempo completo,34,0.5,Sí,1,54.6,No,1,Alto,1,1
EST02791,Contador Público,10,Vespertino,23,M,82.6,90.3,3,35,Sí,Sí,Medio tiempo,28,14.5,Sí,13,96.9,No,2,Medio,0,0
EST02792,Ingeniería en Sistemas Computacionales,10,Matutino,22,F,91.5,93.0,3,25,No,No,No trabaja,0,3.2,Sí,18,96.5,No,5,Bajo,0,0
EST02793,Licenciatura en Administración,6,Matutino,23,M,87.2,100,0,19,No,No,Medio tiempo,13,5.5,Sí,7,92.2,No,5,Bajo,0,0
EST02794,Licenciatura en Administración,6,Matutino,24,F,69.0,96.2,2,35,No,No,No trabaja,0,11.3,Sí,8,83.5,No,2,Bajo,0,0
EST02795,Contador Público,6,Vespertino,22,F,66.6,82.3,2,31,Sí,No,No trabaja,0,9.5,Sí,9,83.8,No,2,Bajo,0,0
EST02796,Contador Público,1,Matutino,20,M,89.5,75.4,4,30,Sí,Sí,No trabaja,0,10.3,Sí,2,78.6,No,1,Bajo,0,0
EST02797,Contador Público,6,Vespertino,20,M,67.0,78.5,3,27,No,No,No trabaja,0,12.4,No,7,90.2,Sí,1,Medio,1,0
EST02798,Ingeniería en Gestión Empresarial,7,Vespertino,24,F,65.9,70.9,2,36,No,Sí,No trabaja,0,11.5,No,14,100,No,1,Medio,0,0
EST02799,Ingeniería Mecatrónica,3,Matutino,17,F,77.5,93.6,1,27,No,Sí,No trabaja,0,9.4,Sí,7,68.3,No,2,Bajo,0,0
EST02800,Ingeniería Electromecánica,6,Vespertino,25,M,59.1,68.1,1,35,Sí,Sí,Tiempo completo,41,18.1,Sí,7,76.8,No,4,Medio,0,1
EST02801,Ingeniería Electromecánica,3,Matutino,19,F,64.2,76.5,1,33,No,Sí,No trabaja,0,6.9,Sí,2,78.6,Sí,2,Medio,0,0
EST02802,Contador Público,9,Matutino,22,M,80.6,94.0,0,33,No,No,Medio tiempo,22,13.5,No,11,70.1,No,2,Bajo,0,0
EST02803,Ingeniería Electromecánica,9,Matutino,22,F,75.4,70.9,0,31,No,No,No trabaja,0,20.1,Sí,8,86.4,No,2,Bajo,1,0
EST02804,Ingeniería Civil,8,Matutino,24,F,69.4,89.0,1,18,No,No,Medio tiempo,11,6.3,Sí,7,77.1,No,1,Medio,0,1
EST02805,Ingeniería en Gestión Empresarial,6,Vespertino,25,F,97.6,77.6,3,29,Sí,No,No trabaja,0,10.2,Sí,14,63.3,Sí,2,Bajo,0,0
EST02806,Ingeniería Mecatrónica,10,Matutino,26,F,88.2,72.7,1,25,No,No,Medio tiempo,12,2.9,No,6,97.4,No,3,Medio,0,0
EST02807,Ingeniería en Gestión Empresarial,7,Matutino,25,F,77.3,89.5,2,23,No,No,No trabaja,0,6.7,Sí,2,78.6,No,3,Bajo,0,0
EST02808,Ingeniería Electromecánica,4,Matutino,20,F,88.5,92.5,4,29,No,Sí,No trabaja,0,7.7,Sí,8,79.4,No,4,Bajo,1,0
EST02809,Ingeniería Industrial,9,Matutino,22,F,91.5,96.4,1,25,Sí,No,No trabaja,0,1.3,Sí,14,76.8,No,3,Bajo,0,1
EST02810,Ingeniería Civil,10,Vespertino,23,F,61.4,80.1,1,28,Sí,No,Medio tiempo,15,0.7,Sí,11,72.5,No,4,Medio,1,0
EST02811,Ingeniería en Gestión Empresarial,4,Vespertino,23,F,79.4,91.9,1,25,No,No,Medio tiempo,16,15.1,Sí,5,100,No,2,Bajo,0,1
EST02812,Contador Público,6,Matutino,25,M,63.7,92.0,2,21,No,No,No trabaja,0,16.8,Sí,7,98.2,Sí,5,Medio,0,0
EST02813,Ingeniería Civil,4,Vespertino,18,M,72.8,96.6,2,26,Sí,Sí,No trabaja,0,15.3,Sí,14,83.0,No,5,Bajo,1,0
EST02814,Ingeniería Mecatrónica,3,Matutino,25,F,70.4,66.3,3,35,No,No,Tiempo completo,47,16.1,Sí,10,65.1,Sí,4,Alto,1,1
EST02815,Ingeniería Electromecánica,9,Vespertino,24,M,80.4,95.3,2,20,Sí,No,No trabaja,0,0.5,No,3,55.6,No,5,Bajo,0,0
EST02816,Ingeniería Civil,3,Vespertino,20,M,92.9,91.8,2,18,No,No,Medio tiempo,26,11.3,Sí,17,83.8,No,2,Bajo,0,0
EST02817,Ingeniería Industrial,2,Vespertino,17,F,77.3,50.3,1,22,Sí,Sí,Tiempo completo,40,17.5,Sí,6,80.2,No,3,Bajo,0,1
EST02818,Ingeniería en Sistemas Computacionales,1,Vespertino,18,F,79.5,71.8,3,24,No,No,No trabaja,0,10.1,Sí,1,80.1,No,5,Alto,0,0
EST02819,Licenciatura en Administración,4,Matutino,22,F,89.9,71.1,0,31,Sí,No,No trabaja,0,11.1,Sí,0,64.6,No,5,Bajo,0,0
EST02820,Ingeniería Civil,9,Matutino,27,F,94.4,70.3,1,34,Sí,No,No trabaja,0,13.8,Sí,7,76.9,No,1,Bajo,0,1
EST02821,Ingeniería en Gestión Empresarial,8,Vespertino,24,F,76.2,87.5,2,26,Sí,Sí,No trabaja,0,3.7,Sí,14,84.7,No,3,Bajo,0,1
EST02822,Ingeniería en Gestión Empresarial,3,Vespertino,26,F,81.0,78.8,0,27,No,No,No trabaja,0,10.2,No,14,81.4,No,4,Bajo,0,0
EST02823,Ingeniería Electromecánica,10,Matutino,23,F,78.4,86.5,1,32,Sí,No,No trabaja,0,9.0,Sí,13,91.3,No,4,Bajo,0,0
EST02824,Ingeniería Civil,10,Matutino,22,F,73.8,93.7,1,23,No,No,Medio tiempo,27,9.5,Sí,3,73.4,No,5,Bajo,0,0
EST02825,Contador Público,3,Matutino,20,F,73.4,79.8,4,22,Sí,Sí,No trabaja,0,20.8,Sí,0,49.2,No,2,Alto,1,1
EST02826,Contador Público,2,Matutino,19,M,79.2,97.8,3,36,No,Sí,No trabaja,0,11.4,Sí,11,85.2,No,3,Bajo,0,0
EST02827,Contador Público,7,Matutino,22,M,87.7,93.0,0,31,No,No,Medio tiempo,27,5.6,Sí,16,90.5,No,3,Bajo,0,0
EST02828,Licenciatura en Administración,10,Vespertino,22,M,84.2,100,4,27,No,Sí,Medio tiempo,23,12.5,Sí,16,99.5,No,1,Bajo,0,0
EST02829,Contador Público,4,Vespertino,20,F,69.5,75.8,0,25,No,Sí,No trabaja,0,15.3,Sí,10,79.5,Sí,4,Medio,1,0
EST02830,Ingeniería Civil,6,Matutino,24,F,68.5,70.2,0,24,Sí,Sí,Tiempo completo,45,11.8,Sí,3,71.8,Sí,4,Alto,1,1
EST02831,Ingeniería Industrial,6,Matutino,23,M,94.2,77.9,1,35,Sí,No,No trabaja,0,15.4,Sí,6,87.8,No,3,Bajo,0,0
EST02832,Contador Público,7,Vespertino,24,M,61.7,60.4,2,29,Sí,No,No trabaja,0,5.3,Sí,6,70.1,No,1,Alto,0,1
EST02833,Ingeniería Electromecánica,3,Matutino,21,F,72.7,84.2,1,28,Sí,No,No trabaja,0,6.1,No,5,100,No,5,Bajo,0,0
EST02834,Ingeniería Civil,4,Matutino,23,M,82.6,73.4,0,19,No,No,Tiempo completo,36,20.5,Sí,0,44.2,No,4,Medio,1,1
EST02835,Ingeniería en Gestión Empresarial,7,Matutino,19,M,71.9,60.7,5,26,Sí,Sí,Tiempo completo,43,11.6,Sí,11,60.4,No,5,Alto,1,0
EST02836,Ingeniería en Gestión Empresarial,10,Matutino,22,M,66.0,78.7,3,31,No,Sí,No trabaja,0,10.9,No,3,58.7,Sí,1,Alto,0,0
EST02837,Ingeniería Industrial,7,Matutino,26,F,69.2,78.4,3,26,Sí,Sí,No trabaja,0,18.7,Sí,5,83.3,No,2,Bajo,0,0
EST02838,Ingeniería Industrial,6,Matutino,20,F,65.2,87.0,2,36,Sí,No,No trabaja,0,4.4,Sí,1,47.9,No,4,Medio,0,0
EST02839,Ingeniería Industrial,3,Vespertino,20,F,72.3,96.6,0,27,No,No,No trabaja,0,9.8,Sí,6,62.9,No,2,Bajo,1,0
EST02840,Ingeniería en Sistemas Computacionales,1,Matutino,22,M,67.4,71.5,2,28,No,Sí,Medio tiempo,23,1.4,Sí,2,65.3,No,1,Alto,1,1
EST02841,Licenciatura en Administración,2,Vespertino,21,F,80.2,89.2,1,27,No,No,No trabaja,0,0.5,Sí,12,69.2,Sí,3,Bajo,0,0
EST02842,Ingeniería Electromecánica,9,Matutino,22,M,80.6,69.0,4,32,No,Sí,No trabaja,0,5.3,Sí,2,59.6,Sí,1,Medio,1,1
EST02843,Ingeniería en Sistemas Computacionales,6,Vespertino,29,M,79.6,81.9,0,32,No,Sí,Medio tiempo,15,17.8,Sí,11,62.5,No,2,Bajo,0,1
EST02844,Ingeniería Civil,9,Vespertino,23,F,76.6,88.5,3,32,No,Sí,No trabaja,0,12.1,No,13,86.9,No,2,Bajo,0,0
EST02845,Ingeniería Civil,2,Matutino,23,M,75.2,78.0,0,20,No,Sí,Medio tiempo,28,10.0,Sí,13,62.7,No,2,Bajo,0,0
EST02846,Ingeniería Electromecánica,4,Matutino,23,F,80.7,90.3,3,36,Sí,No,No trabaja,0,9.1,Sí,15,53.9,Sí,3,Medio,0,0
EST02847,Ingeniería Civil,3,Matutino,21,F,73.2,71.7,0,23,No,No,No trabaja,0,7.1,No,1,76.6,No,1,Bajo,0,0
EST02848,Ingeniería Mecatrónica,2,Matutino,17,M,68.2,100,2,20,No,No,Medio tiempo,20,14.5,No,7,92.3,No,2,Medio,0,0
EST02849,Licenciatura en Administración,5,Matutino,20,M,83.6,89.2,2,23,No,Sí,No trabaja,0,0.6,Sí,7,76.0,No,5,Bajo,1,1
EST02850,Ingeniería Electromecánica,5,Matutino,23,M,68.8,84.0,1,20,No,No,Medio tiempo,27,15.6,Sí,13,77.6,No,1,Medio,0,0
EST02851,Contador Público,7,Vespertino,19,M,66.4,68.8,3,25,No,No,Tiempo completo,40,19.0,Sí,2,59.5,Sí,2,Alto,0,1
EST02852,Ingeniería Civil,2,Matutino,21,F,87.8,92.8,1,23,No,Sí,Medio tiempo,11,0.5,Sí,17,47.6,Sí,5,Bajo,0,1
EST02853,Ingeniería Civil,6,Matutino,17,F,74.5,65.2,1,34,No,No,No trabaja,0,12.4,Sí,5,57.7,No,3,Bajo,0,0
EST02854,Licenciatura en Administración,5,Vespertino,20,M,91.3,85.1,2,29,No,No,No trabaja,0,8.1,No,14,69.5,No,1,Bajo,0,0
EST02855,Ingeniería en Gestión Empresarial,8,Matutino,23,F,62.6,89.9,7,29,No,Sí,No trabaja,0,15.2,Sí,1,76.5,No,3,Alto,1,1
EST02856,Ingeniería en Gestión Empresarial,5,Matutino,19,F,70.7,95.3,1,29,Sí,No,No trabaja,0,10.0,Sí,9,89.6,No,3,Bajo,0,1
EST02857,Licenciatura en Administración,9,Vespertino,24,M,62.0,92.8,3,26,Sí,No,Tiempo completo,35,3.3,Sí,13,77.7,No,3,Medio,0,1
EST02858,Ingeniería Mecatrónica,10,Vespertino,24,M,63.0,69.4,1,21,No,Sí,Tiempo completo,33,15.1,Sí,7,79.5,Sí,2,Medio,1,1
EST02859,Ingeniería Mecatrónica,5,Vespertino,22,M,69.4,70.2,1,32,No,Sí,Tiempo completo,44,6.3,Sí,12,60.9,No,3,Medio,0,1
EST02860,Ingeniería Civil,1,Vespertino,23,M,58.4,82.5,3,30,Sí,Sí,Medio tiempo,15,20.2,Sí,8,71.4,No,2,Medio,0,1
EST02861,Licenciatura en Administración,9,Vespertino,23,F,72.7,89.4,0,27,Sí,No,No trabaja,0,11.4,Sí,3,74.7,No,5,Bajo,0,0
EST02862,Ingeniería Civil,7,Matutino,22,F,84.4,63.0,0,27,Sí,No,Medio tiempo,11,13.3,No,2,59.0,No,1,Medio,0,1
EST02863,Ingeniería en Gestión Empresarial,10,Vespertino,27,F,62.8,78.3,1,18,No,No,Medio tiempo,18,17.4,Sí,11,100,No,2,Bajo,0,0
EST02864,Ingeniería Mecatrónica,1,Vespertino,24,M,58.6,61.9,4,36,No,No,Medio tiempo,15,13.2,Sí,13,87.8,Sí,2,Alto,1,1
EST02865,Contador Público,7,Matutino,23,M,80.8,70.9,1,30,Sí,Sí,No trabaja,0,0.5,Sí,6,58.5,Sí,4,Medio,0,1
EST02866,Licenciatura en Administración,10,Vespertino,25,F,61.1,53.9,2,30,No,No,Tiempo completo,33,10.7,Sí,7,80.5,No,1,Alto,0,1
EST02867,Ingeniería Electromecánica,3,Vespertino,18,F,58.2,78.1,2,18,No,No,Medio tiempo,26,9.5,Sí,2,67.8,No,3,Medio,1,1
EST02868,Ingeniería en Gestión Empresarial,8,Matutino,25,F,71.4,71.6,2,36,No,No,Medio tiempo,25,4.0,Sí,1,42.7,No,2,Medio,0,0
EST02869,Ingeniería Electromecánica,3,Matutino,20,F,74.6,71.9,1,30,No,Sí,Medio tiempo,22,11.3,Sí,5,88.5,No,1,Medio,0,0
EST02870,Ingeniería en Gestión Empresarial,4,Matutino,17,M,70.7,78.9,0,22,No,No,Tiempo completo,35,14.5,Sí,9,74.0,No,4,Bajo,1,0
EST02871,Contador Público,3,Vespertino,19,M,77.2,99.6,0,19,No,No,Medio tiempo,10,11.7,Sí,9,77.1,No,1,Bajo,0,0
EST02872,Licenciatura en Administración,7,Matutino,21,M,65.4,69.7,4,18,No,No,Medio tiempo,10,7.8,Sí,10,74.1,No,4,Alto,1,0
EST02873,Ingeniería en Gestión Empresarial,6,Matutino,20,M,86.1,77.1,2,23,Sí,No,No trabaja,0,17.4,Sí,0,56.8,No,1,Medio,0,0
EST02874,Ingeniería Electromecánica,6,Vespertino,22,F,83.5,86.4,2,31,No,Sí,No trabaja,0,7.4,Sí,6,72.4,No,1,Bajo,0,0
EST02875,Ingeniería en Sistemas Computacionales,9,Vespertino,21,M,68.7,84.5,2,25,No,No,Medio tiempo,21,0.5,Sí,9,86.9,No,3,Medio,0,1
EST02876,Ingeniería Electromecánica,1,Vespertino,20,M,90.2,88.4,2,22,No,No,Medio tiempo,12,3.0,Sí,10,63.2,Sí,4,Bajo,0,0
EST02877,Ingeniería Electromecánica,2,Vespertino,22,F,75.5,74.5,5,35,No,No,Medio tiempo,26,0.5,Sí,4,75.3,No,5,Alto,0,1
EST02878,Ingeniería Industrial,10,Matutino,24,M,72.8,73.0,1,26,Sí,Sí,Medio tiempo,25,3.7,Sí,7,87.7,No,2,Bajo,0,0
EST02879,Ingeniería en Sistemas Computacionales,5,Matutino,19,M,68.7,98.2,1,32,Sí,No,No trabaja,0,7.2,Sí,3,83.5,No,2,Bajo,0,0
EST02880,Licenciatura en Administración,4,Vespertino,21,M,77.4,83.2,0,31,No,No,No trabaja,0,12.1,Sí,14,83.8,No,2,Bajo,1,0
EST02881,Licenciatura en Administración,5,Matutino,22,F,90.9,70.2,0,26,No,Sí,Medio tiempo,10,10.0,Sí,7,100,No,4,Bajo,0,0
